01 November 2013
Frequency [Hz],Loss [dB]
546000000.0,2.4016925634197817
548000000.0,2.4070259214751863
550000000.0,2.4115765295857723
552000000.0,2.4131276762308875
554000000.0,2.4154887379593846
556000000.0,2.421980618660609
558000000.0,2.4300905856207979
560000000.0,2.434712322056817
562000000.0,2.4433807118538216
564000000.0,2.4478505207583132
566000000.0,2.4536371516690947
568000000.0,2.4590964238269128
570000000.0,2.4640991525632625
572000000.0,2.4709361563217445
574000000.0,2.476195289553667
576000000.0,2.4848058617197046
578000000.0,2.4890000693709027
580000000.0,2.4994108047478507
582000000.0,2.5055805383981311
584000000.0,2.5126968210016858
586000000.0,2.5147677111904581
588000000.0,2.5204090034940188
590000000.0,2.5230123588981122
592000000.0,2.5269978762349679
594000000.0,2.5324630360772642
596000000.0,2.5339355715779917
598000000.0,2.5387717422351237
600000000.0,2.5423961387832597
602000000.0,2.5445264037074202
604000000.0,2.5456362528550089
606000000.0,2.5474264893400314
608000000.0,2.5513442528485744
610000000.0,2.5590889919353894
612000000.0,2.5617638355871617
614000000.0,2.5660523262250985
616000000.0,2.5709544982844181
618000000.0,2.5749199243668639
620000000.0,2.5796747076658479
622000000.0,2.5843480675273365
624000000.0,2.5881092016697607
626000000.0,2.5923194724729459
628000000.0,2.602634356273863
630000000.0,2.6108674177872464
632000000.0,2.6134067336059377
634000000.0,2.6181656643326789
636000000.0,2.6237664328654602
638000000.0,2.6292583724099581
640000000.0,2.6363997328001032
642000000.0,2.6357131986995412
644000000.0,2.6414949736088404
646000000.0,2.6479724348759501
648000000.0,2.6533475394335486
650000000.0,2.659134867985478
652000000.0,2.6631269731749376
654000000.0,2.6636341318072096
656000000.0,2.6690911105809554
658000000.0,2.6738947705938116
660000000.0,2.6774918602514233
662000000.0,2.6815565777876254
664000000.0,2.6858354746525599
666000000.0,2.6921706508170216
668000000.0,2.7002184427957228
670000000.0,2.7050792390445997
672000000.0,2.7109000227361513
674000000.0,2.7156940600000556
676000000.0,2.7173632630859865
678000000.0,2.7245372955398031
680000000.0,2.7306632089225795
682000000.0,2.7353111468799964
684000000.0,2.7349485200386909
686000000.0,2.7396479393259532
688000000.0,2.7426404849868313
690000000.0,2.7479963256795386
692000000.0,2.7516302750950019
694000000.0,2.7550127006107226
696000000.0,2.757274884229461
698000000.0,2.7621335325499787
700000000.0,2.768933012413854
702000000.0,2.7741606412775233
704000000.0,2.7780842617906054
706000000.0,2.7814683584289144
708000000.0,2.7881645616677613
710000000.0,2.7958216730793697
712000000.0,2.7990541715311985
714000000.0,2.8016933275794127
716000000.0,2.806356572645555
718000000.0,2.8119652291364305
720000000.0,2.8203728520523725
722000000.0,2.8248038693950224
724000000.0,2.8278628827723566
726000000.0,2.8319750557788481
728000000.0,2.8362405530694144
730000000.0,2.8427449578044537
732000000.0,2.845332569314877
734000000.0,2.850223520155629
736000000.0,2.8539342531705705
738000000.0,2.8613085877774953
740000000.0,2.8673728651453851
742000000.0,2.8703846343727761
744000000.0,2.8721190000040862
746000000.0,2.8762390823603092
748000000.0,2.8807843435943159
750000000.0,2.8871052007825715
752000000.0,2.8903753088186059
754000000.0,2.893046395424665
756000000.0,2.8968014005263774
758000000.0,2.8999519359346833
760000000.0,2.9070982093884896
762000000.0,2.9101773620862881
764000000.0,2.9166112412684102
766000000.0,2.9235798061238638
768000000.0,2.9272496215231478
770000000.0,2.9322595281887831
772000000.0,2.9378063722254755
774000000.0,2.9433245995868402
776000000.0,2.9452214013808704
778000000.0,2.9495911395869689
780000000.0,2.9551121425163314
782000000.0,2.9610734529190363
784000000.0,2.9630314633582775
786000000.0,2.9666402177428148
788000000.0,2.9714936530704401
790000000.0,2.9798661562796296
792000000.0,2.9858939988461373
794000000.0,2.989789840023334
796000000.0,2.9924637429246297
798000000.0,2.9961631432100231
800000000.0,3.0013034339712075
802000000.0,3.0053716908513657
804000000.0,3.0068767751052339
806000000.0,3.0102770451190874
808000000.0,3.012397088332488
810000000.0,3.016259593338841
812000000.0,3.023282100529638
814000000.0,3.0254762878130421
816000000.0,3.0278994922414233
818000000.0,3.034057102126821
820000000.0,3.0416083312270081
822000000.0,3.0438453822538323
824000000.0,3.0461604729517027
826000000.0,3.0498270418042264
828000000.0,3.0566750021032782
830000000.0,3.0617062290093053
832000000.0,3.063757193181853
834000000.0,3.0676002768051709
836000000.0,3.0736356086569145
838000000.0,3.0789961469388971
840000000.0,3.0840274389684543
842000000.0,3.0890413824199952
844000000.0,3.0910715441796253
846000000.0,3.0939502448601242
848000000.0,3.0964272638825507
850000000.0,3.099401922424871
852000000.0,3.1045372376013698
854000000.0,3.1086207931133636
856000000.0,3.1155286994844502
858000000.0,3.1225448067990431
860000000.0,3.1287250203167321
862000000.0,3.1346542460277806
864000000.0,3.13892636901942
866000000.0,3.1396643226833838
868000000.0,3.1424302738909295
870000000.0,3.1460445911517674
872000000.0,3.1540891162121021
874000000.0,3.1618827706422885
876000000.0,3.1620668652413175
878000000.0,3.1627634891784764
880000000.0,3.1709176942815613
882000000.0,3.1773333252647449
884000000.0,3.1826997564016981
886000000.0,3.1844496719915742
888000000.0,3.1854396709551516
890000000.0,3.1885514774412762
892000000.0,3.1922073799554553
894000000.0,3.1983579622855451
896000000.0,3.2027279656393777
898000000.0,3.2082311162714801
900000000.0,3.2133464797391214
902000000.0,3.217716026119338
904000000.0,3.2164594493884699
906000000.0,3.2178025651372968
908000000.0,3.2233367145236147
910000000.0,3.2311667611051518
912000000.0,3.2381832325581699
914000000.0,3.2389562080370449
916000000.0,3.2387613387590029
918000000.0,3.2410982420131189
920000000.0,3.2426167925544522
922000000.0,3.2465405830345491
924000000.0,3.2490688457165304
926000000.0,3.2523061210480835
928000000.0,3.2551599777372324
930000000.0,3.2639173203302496
932000000.0,3.2734965722500773
934000000.0,3.281415677266279
936000000.0,3.2872952289706503
938000000.0,3.2916417591484675
940000000.0,3.2966708414774173
942000000.0,3.3019244754867665
944000000.0,3.3028800768629676
946000000.0,3.3063880425822054
948000000.0,3.3102638972908105
950000000.0,3.316408677455696
952000000.0,3.3201318362962891
954000000.0,3.3252431560901829
956000000.0,3.3302056194799361
958000000.0,3.3356435698778246
960000000.0,3.3377850480563982
962000000.0,3.3401066454623431
964000000.0,3.3419072049544321
966000000.0,3.3446029606203154
968000000.0,3.3471377708583478
970000000.0,3.3503444002514051
972000000.0,3.3572142689126792
974000000.0,3.3585718576139172
976000000.0,3.3663767444968125
978000000.0,3.3728710026524262
980000000.0,3.3784800378935844
982000000.0,3.3866129628383321
984000000.0,3.3920433737758162
986000000.0,3.3955525102798694
988000000.0,3.3989969629252585
990000000.0,3.397599704472857
992000000.0,3.4049718471962551
994000000.0,3.4109210641820167
996000000.0,3.4167130885363548
998000000.0,3.4216497766881955
1000000000.0,3.4308741287741409
1002000000.0,3.4393032925613896
1004000000.0,3.4481970468151437
1006000000.0,3.4500889561675727
1008000000.0,3.4513412804893022
1010000000.0,3.4507848773956904
1012000000.0,3.4516303497354297
1014000000.0,3.4518740430934911
1016000000.0,3.4477050445575084
1018000000.0,3.4496266870138372
1020000000.0,3.4552142125208811
1022000000.0,3.4651580056489055
1024000000.0,3.476779064506446
1026000000.0,3.4801590444069399
1028000000.0,3.4816452321923221
1030000000.0,3.4858580522750224
1032000000.0,3.4886361162371005
1034000000.0,3.4936630457106355
1036000000.0,3.4994559606673317
1038000000.0,3.5058786824057928
1040000000.0,3.512116547537683
1042000000.0,3.5198105582499046
1044000000.0,3.5238763719559838
1046000000.0,3.5261844411874521
1048000000.0,3.5311154348985823
1050000000.0,3.5365457287859869
1052000000.0,3.5399937836837889
1054000000.0,3.5402567938005154
1056000000.0,3.5410156962827806
1058000000.0,3.5429213389722296
1060000000.0,3.544098912150202
1062000000.0,3.5470511453755798
1064000000.0,3.5501465197847235
1066000000.0,3.5577204239419857
1068000000.0,3.5651771399816856
1070000000.0,3.5696885646525773
1072000000.0,3.5726787691080077
1074000000.0,3.5772631719532919
1076000000.0,3.5792855460225543
1078000000.0,3.5831291721282783
1080000000.0,3.5881119053804245
1082000000.0,3.594604021043216
1084000000.0,3.6023167268804199
1086000000.0,3.6093863730486939
1088000000.0,3.6128220912000657
1090000000.0,3.6149491430466698
1092000000.0,3.6180363007867586
1094000000.0,3.6192379433405555
1096000000.0,3.6193039696880933
1098000000.0,3.6219557533450586
1100000000.0,3.6253170356695219
1102000000.0,3.6312386868229085
1104000000.0,3.633802020865085
1106000000.0,3.6345707655341366
1108000000.0,3.638064657324775
1110000000.0,3.6431016399792524
1112000000.0,3.6450562130229889
1114000000.0,3.6506137112599069
1116000000.0,3.6567325571926252
1118000000.0,3.6609137274504997
1120000000.0,3.6633936362674091
1122000000.0,3.6651748114212661
1124000000.0,3.6663684615585996
1126000000.0,3.6677748567697659
1128000000.0,3.6698373140263456
1130000000.0,3.6761123350689364
1132000000.0,3.6880712398305744
1134000000.0,3.6969172571124833
1136000000.0,3.6993838552238265
1138000000.0,3.6994486494662171
1140000000.0,3.7024558774391183
1142000000.0,3.7036228321346951
1144000000.0,3.7070780651548798
1146000000.0,3.7100935670427404
1148000000.0,3.713958867024608
1150000000.0,3.7180573431542525
1152000000.0,3.7243843860753585
1154000000.0,3.7285806709837335
1156000000.0,3.7293893466642984
1158000000.0,3.731739305553091
1160000000.0,3.7369629178453976
1162000000.0,3.7417022587384503
1164000000.0,3.7438570251678014
1166000000.0,3.7478510144791013
1168000000.0,3.7543061871775656
1170000000.0,3.762122807897994
1172000000.0,3.769774935153563
1174000000.0,3.7771675119093735
1176000000.0,3.7785739429094187
1178000000.0,3.7783950900169998
1180000000.0,3.7782691122961256
1182000000.0,3.7802782500822913
1184000000.0,3.7880976964571005
1186000000.0,3.7951264075815185
1188000000.0,3.7961012017908669
1190000000.0,3.795435433583167
1192000000.0,3.7951505282263156
1194000000.0,3.7973514516938396
1196000000.0,3.7998418228085549
1198000000.0,3.8003387037124265
1200000000.0,3.8059966395436167
1202000000.0,3.814221592789687
1204000000.0,3.8225505708905532
1206000000.0,3.8274398786077577
1208000000.0,3.8334065071303165
1210000000.0,3.8413863328002371
1212000000.0,3.850039155570931
1214000000.0,3.8584196012760681
1216000000.0,3.8619735895621581
1218000000.0,3.8629577547541247
1220000000.0,3.860915793650157
1222000000.0,3.8600750438997888
1224000000.0,3.8616256494025802
1226000000.0,3.8659450072801844
1228000000.0,3.8686804448106535
1230000000.0,3.8729273332413294
1232000000.0,3.8813581491332738
1234000000.0,3.8886239154734072
1236000000.0,3.8938579830027615
1238000000.0,3.8909502083441345
1240000000.0,3.8899714193700352
1242000000.0,3.8850531687791836
1244000000.0,3.8828868433357875
1246000000.0,3.8854438325860747
1248000000.0,3.893556873761951
1250000000.0,3.9062169767298069
1252000000.0,3.9121409429098586
1254000000.0,3.915171870780513
1256000000.0,3.9148223041330512
1258000000.0,3.9165618805190157
1260000000.0,3.9179651146342307
1262000000.0,3.9233908536569171
1264000000.0,3.92677759120558
1266000000.0,3.9312748508527964
1268000000.0,3.9392982489003945
1270000000.0,3.9415913425310904
1272000000.0,3.9390946927468651
1274000000.0,3.9407199026665447
1276000000.0,3.9501923908004293
1278000000.0,3.9613342710545618
1280000000.0,3.9723093296942271
1282000000.0,3.9761657931856749
1284000000.0,3.9787619102791223
1286000000.0,3.9825780111612539
1288000000.0,3.9828323923013191
1290000000.0,3.9866710910900327
1292000000.0,3.9912404623315307
1294000000.0,3.9970566485753825
1296000000.0,4.0017732439057951
1298000000.0,4.0085314620705876
1300000000.0,4.0136476900625606
1302000000.0,4.015680858511387
1304000000.0,4.0161495860376872
1306000000.0,4.0157832571063805
1308000000.0,4.0200147103552677
1310000000.0,4.0227206267201785
1312000000.0,4.0239092564429857
1314000000.0,4.0229782486584469
1316000000.0,4.0258034947066008
1318000000.0,4.0295264153485935
1320000000.0,4.0333544494948397
1322000000.0,4.0370787874833347
1324000000.0,4.0405479911813327
1326000000.0,4.0458549159794437
1328000000.0,4.0527246060222621
1330000000.0,4.056256436441795
1332000000.0,4.0644721489017339
1334000000.0,4.0728896795878065
1336000000.0,4.0788828133293773
1338000000.0,4.0809813965573225
1340000000.0,4.0862942634390143
1342000000.0,4.0922569498884194
1344000000.0,4.0971936581624968
1346000000.0,4.0984837801648206
1348000000.0,4.0984847488003124
1350000000.0,4.1053269978413738
1352000000.0,4.1117214014062187
1354000000.0,4.1156540266798567
1356000000.0,4.1209576604765568
1358000000.0,4.124399589786881
1360000000.0,4.1336135722516065
1362000000.0,4.1428382715924821
1364000000.0,4.1428431077473054
1366000000.0,4.142677213897211
1368000000.0,4.1421115389938592
1370000000.0,4.1411989559790019
1372000000.0,4.1422496970935399
1374000000.0,4.1436113030539161
1376000000.0,4.1464989773704213
1378000000.0,4.1488703074526221
1380000000.0,4.1514506520619125
1382000000.0,4.1575988145491909
1384000000.0,4.1633035098301336
1386000000.0,4.1683572404061575
1388000000.0,4.175033678498548
1390000000.0,4.1806944493921243
1392000000.0,4.1912811017628853
1394000000.0,4.1958661416770608
1396000000.0,4.1998457064660135
1398000000.0,4.2027208878293258
1400000000.0,4.2081369490922267
1402000000.0,4.2112812356172329
1404000000.0,4.2147692830457153
1406000000.0,4.2213603554936547
1408000000.0,4.2278251762967463
1410000000.0,4.2328950741319691
1412000000.0,4.2307257503724633
1414000000.0,4.2243944491319141
1416000000.0,4.2234997819258115
1418000000.0,4.227303141338683
1420000000.0,4.2294879878791818
1422000000.0,4.2364261419497113
1424000000.0,4.2477790091501992
1426000000.0,4.2584125078575221
1428000000.0,4.2648802326031623
1430000000.0,4.2681804603063673
1432000000.0,4.2722999388672145
1434000000.0,4.2799144650084839
1436000000.0,4.2887972918638679
1438000000.0,4.2945938850500074
1440000000.0,4.2975805225108079
1442000000.0,4.3048283418765898
1444000000.0,4.3118863892054335
1446000000.0,4.3152389936862416
1448000000.0,4.317155539099768
1450000000.0,4.322368276815534
1452000000.0,4.3255291648780823
1454000000.0,4.3259214155146122
1456000000.0,4.3249245106656566
1458000000.0,4.3248464772990243
1460000000.0,4.3285389257947493
1462000000.0,4.3311628131129138
1464000000.0,4.3333041960926968
1466000000.0,4.3338023603061782
1468000000.0,4.3366835667072881
1470000000.0,4.3384885852201682
1472000000.0,4.3387525436445147
1474000000.0,4.3358717477971584
1476000000.0,4.3399980221825576
1478000000.0,4.3495849492912075
1480000000.0,4.3676216496902747
1482000000.0,4.3791413779344994
1484000000.0,4.3930259987331706
1486000000.0,4.4024224656282405
1488000000.0,4.4086553197095339
1490000000.0,4.4148761026203669
1492000000.0,4.4189576620073394
1494000000.0,4.4202199513369766
1496000000.0,4.4158755139855383
1498000000.0,4.4120823640549265
1500000000.0,4.4120971035863059
1502000000.0,4.4110929031580302
1504000000.0,4.4087676743007256
1506000000.0,4.4119936199081087
1508000000.0,4.4169061328413211
1510000000.0,4.4249173059147848
1512000000.0,4.4257390763240725
1514000000.0,4.4244481758525245
1516000000.0,4.4264382148343584
1518000000.0,4.4346862115250705
1520000000.0,4.4428259943645596
1522000000.0,4.4454741113104985
1524000000.0,4.448993270224368
1526000000.0,4.4561497780261892
1528000000.0,4.4635914760002233
1530000000.0,4.4660725881274583
1532000000.0,4.4641406267345003
1534000000.0,4.461863294511951
1536000000.0,4.4644797025034357
1538000000.0,4.471440514764021
1540000000.0,4.4736675473396534
1542000000.0,4.4787122780252968
1544000000.0,4.4821488931539823
1546000000.0,4.4862294839303249
1548000000.0,4.4919124020773165
1550000000.0,4.4976276174013208
1552000000.0,4.5040026077191202
1554000000.0,4.5088257140724011
1556000000.0,4.5120476950789614
1558000000.0,4.5098940016474538
1560000000.0,4.5128760551585803
1562000000.0,4.5141305434367318
1564000000.0,4.517379785299191
1566000000.0,4.5241772253231431
1568000000.0,4.5263783947377778
1570000000.0,4.5294036848447288
1572000000.0,4.5309643724730044
1574000000.0,4.5334481047351947
1576000000.0,4.5350361616285966
1578000000.0,4.5413361208270056
1580000000.0,4.5503716467087951
1582000000.0,4.5593618841155354
1584000000.0,4.5637780889175978
1586000000.0,4.5665324190033747
1588000000.0,4.5702020862821193
1590000000.0,4.5755529875223608
1592000000.0,4.57828147282906
1594000000.0,4.5750572277849235
1596000000.0,4.5706865862875903
1598000000.0,4.570272514664345
1600000000.0,4.5751214129878877
1602000000.0,4.5800102130355169
1604000000.0,4.5798058516441849
1606000000.0,4.5843511993263455
1608000000.0,4.5894721392745916
1610000000.0,4.5974038780063582
1612000000.0,4.6029086112506876
1614000000.0,4.6046351974346047
1616000000.0,4.6070569434545714
1618000000.0,4.6155963487427316
1620000000.0,4.6224709003464968
1622000000.0,4.621378012158659
1624000000.0,4.6220088535778849
1626000000.0,4.6290786843899703
1628000000.0,4.6344150168387106
1630000000.0,4.6403203314112078
1632000000.0,4.6440049336105211
1634000000.0,4.6471364358396592
1636000000.0,4.6572640964240204
1638000000.0,4.6646259999298083
1640000000.0,4.6709187290334029
1642000000.0,4.6779478928190246
1644000000.0,4.6818815070129016
1646000000.0,4.6844900986178803
1648000000.0,4.6863405232810225
1650000000.0,4.6912214447779803
1652000000.0,4.6964791457006863
1654000000.0,4.6999047525003492
1656000000.0,4.7005505831300507
1658000000.0,4.703131510491561
1660000000.0,4.7093550368399448
1662000000.0,4.7169340512648388
1664000000.0,4.7216880966767798
1666000000.0,4.7260260789534732
1668000000.0,4.7313332749531316
1670000000.0,4.7356626858052548
1672000000.0,4.7435926615878223
1674000000.0,4.7480941913513641
1676000000.0,4.7529145543502107
1678000000.0,4.7565374847216306
1680000000.0,4.7607730508661943
1682000000.0,4.76412295286997
1684000000.0,4.7721834032486345
1686000000.0,4.7772672302468511
1688000000.0,4.7841914690452079
1690000000.0,4.7907239671175823
1692000000.0,4.7964983582954872
1694000000.0,4.7987827486231218
1696000000.0,4.799872326450517
1698000000.0,4.8033437388939113
1700000000.0,4.8109873327114334
1702000000.0,4.8157422283345879
1704000000.0,4.8171615268179639
1706000000.0,4.8146288695758397
1708000000.0,4.8186623336498702
1710000000.0,4.8255475055777595
1712000000.0,4.8311802671442399
1714000000.0,4.8280723526532467
1716000000.0,4.82381587539337
1718000000.0,4.8249208285744221
1720000000.0,4.8295279624556242
1722000000.0,4.8352291277479322
1724000000.0,4.8409292107404722
1726000000.0,4.8474124832539225
1728000000.0,4.8567569132893862
1730000000.0,4.8686166426875932
1732000000.0,4.8735102717919085
1734000000.0,4.8793277160310398
1736000000.0,4.8809664625744436
1738000000.0,4.8835477829860832
1740000000.0,4.8877438428699849
1742000000.0,4.8922825986559397
1744000000.0,4.8958945614913087
1746000000.0,4.9015386418536924
1748000000.0,4.9040340261262836
1750000000.0,4.9080945084930718
1752000000.0,4.910394223583376
1754000000.0,4.9113244679988242
1756000000.0,4.9071561895826488
1758000000.0,4.9080268183297493
1760000000.0,4.9150949874438741
1762000000.0,4.9237286291568534
1764000000.0,4.9299454508130802
1766000000.0,4.9307390416319858
1768000000.0,4.9321383675358028
1770000000.0,4.9400531466594986
1772000000.0,4.9490300929188056
1774000000.0,4.957073560629385
1776000000.0,4.9587702748549969
1778000000.0,4.9590670177515523
1780000000.0,4.9592895355525268
1782000000.0,4.9675803608597739
1784000000.0,4.9750022060793118
1786000000.0,4.9790113441973736
1788000000.0,4.9767388737689036
1790000000.0,4.9776571890059396
1792000000.0,4.9821811937559932
1794000000.0,4.9888145044220771
1796000000.0,4.9916746505660479
1798000000.0,4.9935324053158414
1800000000.0,4.9977271197543551
1802000000.0,4.998428482437709
1804000000.0,4.9941950563052799
1806000000.0,4.988644048041758
1808000000.0,4.9908613954373555
1810000000.0,5.0007627625092255
1812000000.0,5.0112068583327289
1814000000.0,5.0153875861097355
1816000000.0,5.0135083824345266
1818000000.0,5.0148078638640712
1820000000.0,5.0189792093768446
1822000000.0,5.0227294266552631
1824000000.0,5.0242252795614704
1826000000.0,5.0246611714705463
1828000000.0,5.0263548788175134
1830000000.0,5.0296239450623244
1832000000.0,5.0323119656399591
1834000000.0,5.0307468857780249
1836000000.0,5.0327867595626126
1838000000.0,5.0334779136763164
1840000000.0,5.0347050323248892
