19 November 2013
Frequency [Hz],V_Gain [dB],H_Gain [dB],V_AF [dB/m],H_AF [dB/m]
2355400000.0,9.7245483625377691,10.050108517542071,27.978130142849601,27.6525699878453
2370050000.0,9.6253608055106241,10.423110785152465,28.131174450400049,27.333424470758207
2384700000.0,9.416637924852342,10.765720520121249,28.393422200240153,27.044339604971242
2399350000.0,9.6130693019256377,10.976962574129805,28.250187876272005,26.886294604067839
2414000000.0,9.9328799032624264,10.879533998487304,27.983250502988895,27.036596407764016
2428650000.0,9.8937195459085174,10.771582532686663,28.074964181927346,27.197101195149198
2443300000.0,9.9656661953854258,10.580894164214902,28.055254795448032,27.440026826618556
2457950000.0,10.03130485534461,10.132661215207939,28.041541118772166,27.940184758908835
2472600000.0,10.154547775329483,9.670959050584802,27.969914613859871,28.453503338604548
2487250000.0,10.157468553035498,9.0347834063898773,28.018305328742045,29.140990475387664
2501900000.0,10.321974750477921,8.961577078207366,27.904809282897787,29.265206955168345
2516550000.0,10.498275438967664,9.2176509579646009,27.779220923778624,29.05984540478169
2531200000.0,10.574296236166925,9.7084425544567452,27.753618091209439,28.619471772919617
2545850000.0,10.531847538307055,10.412719056777611,27.846193786585111,27.965322268114555
2560500000.0,10.364331077680337,11.174321888621993,28.063549616752674,27.253558805811018
2575150000.0,10.225929899702088,11.821243468437794,28.251505818283956,26.656192249548248
2589800000.0,9.9932392132725134,11.962760532704328,28.533470408410608,26.563949088978795
2604450000.0,10.021277786311476,11.513715141714023,28.554427790749624,27.061990435347077
2619100000.0,10.312700428451297,10.726234478695995,28.311726273835518,27.898192223590819
2633750000.0,10.332039150789127,10.002715306850421,28.340836912558718,28.670160756497424
2648400000.0,10.144969501307685,9.3939431558246831,28.576087173902629,29.32711351938563
2663050000.0,10.040497085833543,8.9823094110539596,28.728474417111126,29.786662091890712
2677700000.0,10.202972033227462,8.881740050306373,28.613651429593226,29.934883412514317
2692350000.0,10.272252528897996,9.075719390962238,28.59176289447452,29.78829603241028
2707000000.0,10.170275485278852,9.3714652900547808,28.740874721155993,29.539684916380065
2721650000.0,10.110166298912818,10.077384938970702,28.84786428923832,28.880645649180437
2736300000.0,10.243048913299797,10.82752652711681,28.761610386654993,28.177132772837979
2750950000.0,10.261118897156376,11.623652756873668,28.789920132367698,27.427386272650406
2765600000.0,10.257660538196971,11.79794849345619,28.839511883514749,27.299223928255532
2780250000.0,10.157181959366959,11.330625052198469,28.985880120083031,27.812437027251523
2794900000.0,10.249431463666046,10.626570080416027,28.939279100965848,28.562140484215867
2809550000.0,10.274896677903051,10.104573034749391,28.959223721066401,29.129547364220059
2824200000.0,10.334534960002548,9.544188273620783,28.944759104827021,29.735105791208785
2838850000.0,10.202724242833201,9.3344589776416971,29.121509763215112,29.989775028406616
2853500000.0,9.9758136588864694,9.0702067158304782,29.393128969837782,30.298735912893772
2868150000.0,9.7464637738011426,8.8092286571015812,29.666958528190314,30.604193644889875
2882800000.0,10.076184857571779,9.1647301765980238,29.381490501201025,30.292945182174783
2897450000.0,10.075423469537112,9.895419735429801,29.426280626977114,29.60628436108443
2912100000.0,9.9278157003964758,10.517375217162751,29.617695077503928,29.028135560737649
2926750000.0,9.9435219794027478,11.060987439376213,29.645575652149748,28.528110192176285
2941400000.0,10.254851562271927,11.38480160427487,29.377615290436601,28.247665248433655
2956050000.0,10.085115227854029,11.207467026096074,29.590505376032723,28.468153577790677
2970700000.0,9.936361616917516,10.702487139918812,29.782199398615226,29.016073875613927
2985350000.0,9.9489414181654325,10.153189721525802,29.81234876848503,29.608100465124664
3000000000.0,10.153537704043472,9.7566176583055206,29.65027248137449,30.04719252711244
